2.987206819406384301e-02,2.911609736327793949e-02,2.891377514547250338e-01,2.359652102633284093e-02,4.798504781058121615e-02,1.155610284733357973e-01,6.968660350087934052e-01,8.586368652521693123e-01,8.401971446004486976e-01,3.413417267152443150e-03,9.631101077595111137e-01
2.925157000099424046e-02,6.647880841626842329e-04,5.798690404844754342e-02,4.128078735034430846e-02,6.553669010911795934e-02,2.534213513671575158e-02,1.537729383255297955e-01,5.623838397666896388e-02,1.942195415067706210e-01,8.604004647621944779e-02,4.463568326182759671e-01
2.418194412779447466e-01,6.178190750048926372e-01,7.782027467246451988e-03,4.360976334164964191e-02,5.017736053399604601e-02,1.482144074804509493e-01,3.999367445065650506e-02,4.432860528805458722e-02,2.279189578607042008e-02,6.236575400736575903e-01,1.929480068384299696e-02
3.240461234535374491e-01,4.672400877988227563e-01,7.122827833396171149e-02,2.584607995023904259e-01,3.740959547274746999e-01,4.448331966423751949e-01,7.931882965889678339e-01,9.015233566891678318e-01,7.825407190542010838e-01,9.582541063037265383e-01,8.109001276728864394e-01
